,Open,High,Low,Close,Volume,Close Time,QAV,NOT,TBBAV,TBQAV,U,date
5457,39659.76000000,39666.39000000,39648.02000000,39648.03000000,7.47011600,1627930679999,296257.72246991,951,2.89747900,114914.83239928,0,2021-08-02 18:57:59.999000072
5458,39648.03000000,39662.47000000,39645.09000000,39645.76000000,9.35235800,1627930739999,370824.46027129,768,3.51271400,139283.50367279,0,2021-08-02 18:58:59.999000072
5459,39645.76000000,39657.12000000,39626.50000000,39637.87000000,14.48953900,1627930799999,574420.51963077,558,7.03112600,278754.84987605,0,2021-08-02 18:59:59.999000072
5460,39637.87000000,39651.61000000,39634.48000000,39650.49000000,7.78360300,1627930859999,308571.73712401,312,4.39007300,174041.00536635,0,2021-08-02 19:00:59.999000072
5461,39650.49000000,39680.00000000,39650.00000000,39664.06000000,8.05108200,1627930919999,319349.68890803,315,4.52978500,179665.85238857,0,2021-08-02 19:01:59.999000072
5462,39664.05000000,39712.01000000,39664.05000000,39699.00000000,20.46516800,1627930979999,812229.65492626,401,17.47210800,693399.07350648,0,2021-08-02 19:02:59.999000072
5463,39699.01000000,39714.28000000,39673.46000000,39675.01000000,45.06741300,1627931039999,1789157.76650589,320,40.27461400,1598915.42143748,0,2021-08-02 19:03:59.999000072
5464,39675.01000000,39697.41000000,39675.00000000,39688.27000000,15.72618200,1627931099999,624090.39506179,288,12.10879000,480523.35798037,0,2021-08-02 19:04:59.999000072
5465,39688.27000000,39735.00000000,39688.20000000,39711.56000000,24.90944100,1627931159999,989025.18749319,526,9.91822800,393830.00987004,0,2021-08-02 19:05:59.999000072
5466,39711.56000000,39782.99000000,39711.55000000,39735.09000000,37.44526400,1627931219999,1488804.38297502,833,18.23603400,724999.64783349,0,2021-08-02 19:06:59.999000072
5467,39735.09000000,39778.20000000,39735.09000000,39766.76000000,32.36565000,1627931279999,1287047.46551694,541,8.17225000,324956.69672095,0,2021-08-02 19:07:59.999000072
5468,39766.76000000,39783.72000000,39706.53000000,39720.86000000,24.03852900,1627931339999,955664.76958691,554,12.22070400,485796.40993568,0,2021-08-02 19:08:59.999000072
5469,39720.85000000,39720.86000000,39687.71000000,39696.40000000,9.56884100,1627931399999,379876.96498251,453,4.71004400,186984.05250458,0,2021-08-02 19:09:59.999000072
5470,39690.01000000,39703.99000000,39679.01000000,39680.53000000,8.27039400,1627931459999,328248.69442733,392,4.31987400,171458.51477809,0,2021-08-02 19:10:59.999000072
5471,39684.16000000,39686.52000000,39664.86000000,39674.22000000,9.40859800,1627931519999,373273.60189645,367,4.09796100,162572.74018796,0,2021-08-02 19:11:59.999000072
5472,39674.22000000,39689.71000000,39669.45000000,39676.14000000,9.87856100,1627931579999,391954.11471166,314,4.81080300,190879.27579654,0,2021-08-02 19:12:59.999000072
5473,39676.13000000,39676.13000000,39655.71000000,39659.85000000,25.14303400,1627931639999,997339.27933069,448,4.08933300,162207.31453079,0,2021-08-02 19:13:59.999000072
5474,39659.85000000,39683.30000000,39653.02000000,39678.15000000,26.46180600,1627931699999,1049508.09849782,608,13.32914100,528623.61657324,0,2021-08-02 19:14:59.999000072
5475,39678.15000000,39724.38000000,39673.18000000,39677.03000000,29.30306200,1627931759999,1163268.21399782,630,11.63198900,461700.91671490,0,2021-08-02 19:15:59.999000072
5476,39677.04000000,39677.04000000,39575.15000000,39616.77000000,44.69921200,1627931819999,1770820.24247068,1052,11.22108100,444430.33906330,0,2021-08-02 19:16:59.999000072
5477,39616.77000000,39618.00000000,39550.09000000,39559.96000000,28.74529500,1627931879999,1137449.91615702,943,13.66841600,540865.97466959,0,2021-08-02 19:17:59.999000072
5478,39556.50000000,39599.95000000,39550.05000000,39574.09000000,36.31398000,1627931939999,1437019.22079540,619,19.41691900,768387.24066925,0,2021-08-02 19:18:59.999000072
5479,39574.10000000,39578.53000000,39433.00000000,39437.51000000,98.25269800,1627931999999,3879112.35022787,2260,32.41188900,1279452.12056248,0,2021-08-02 19:19:59.999000072
5480,39437.51000000,39493.27000000,39421.66000000,39481.37000000,49.75644400,1627932059999,1963352.10975213,1022,31.93829500,1260180.72441206,0,2021-08-02 19:20:59.999000072
5481,39481.36000000,39505.89000000,39464.44000000,39491.48000000,27.69069500,1627932119999,1093419.43848902,703,13.31337200,525727.00931766,0,2021-08-02 19:21:59.999000072
5482,39491.47000000,39531.60000000,39477.58000000,39477.59000000,14.81983700,1627932179999,585515.67578597,467,6.45317600,254958.36119808,0,2021-08-02 19:22:59.999000072
5483,39477.58000000,39478.67000000,39437.87000000,39456.70000000,32.18643800,1627932239999,1270059.71853212,614,8.74862100,345195.59278721,0,2021-08-02 19:23:59.999000072
5484,39456.70000000,39500.01000000,39421.96000000,39442.82000000,38.60768100,1627932299999,1523351.59884703,641,13.92919800,549654.78051812,0,2021-08-02 19:24:59.999000072
5485,39442.57000000,39524.10000000,39442.38000000,39474.54000000,78.98610100,1627932359999,3118392.48728452,880,44.55202600,1758813.17587633,0,2021-08-02 19:25:59.999000072
5486,39474.53000000,39532.56000000,39471.70000000,39489.92000000,21.45935500,1627932419999,847530.90347877,460,15.39697700,608053.15487642,0,2021-08-02 19:26:59.999000072
5487,39489.91000000,39512.79000000,39486.74000000,39507.82000000,14.07638400,1627932479999,556009.23717609,472,5.80809500,229402.42803164,0,2021-08-02 19:27:59.999000072
5488,39507.83000000,39531.41000000,39498.88000000,39512.44000000,15.90862500,1627932539999,628655.43539215,425,9.95049500,393209.49688680,0,2021-08-02 19:28:59.999000072
5489,39512.43000000,39549.62000000,39509.47000000,39532.39000000,21.31603200,1627932599999,842682.93742190,552,14.12629800,558421.04225203,0,2021-08-02 19:29:59.999000072
5490,39532.38000000,39543.65000000,39481.64000000,39485.64000000,16.74620700,1627932659999,661880.70221377,550,6.23243000,246400.23983063,0,2021-08-02 19:30:59.999000072
5491,39485.64000000,39547.37000000,39483.19000000,39519.99000000,24.54032900,1627932719999,969753.20745532,554,11.84854300,468120.37167272,0,2021-08-02 19:31:59.999000072
5492,39519.99000000,39520.03000000,39483.19000000,39483.19000000,12.40457600,1627932779999,489952.56995502,353,3.88047900,153267.05131685,0,2021-08-02 19:32:59.999000072
5493,39483.19000000,39483.22000000,39428.67000000,39438.18000000,22.46551900,1627932839999,886313.86431285,533,7.12850500,281239.10218875,0,2021-08-02 19:33:59.999000072
5494,39438.45000000,39438.45000000,39357.36000000,39430.01000000,176.53290700,1627932899999,6956426.27477810,2479,85.67011700,3376237.37088913,0,2021-08-02 19:34:59.999000072
5495,39430.43000000,39442.53000000,39385.24000000,39404.57000000,20.88689700,1627932959999,823229.93952436,580,12.05006300,474910.23718453,0,2021-08-02 19:35:59.999000072
5496,39404.57000000,39416.40000000,39351.00000000,39351.00000000,48.46882600,1627933019999,1908741.37277228,861,15.53187900,611601.97481432,0,2021-08-02 19:36:59.999000072
5497,39351.01000000,39360.62000000,39286.97000000,39350.91000000,198.85256100,1627933079999,7819334.40109777,2437,119.75479500,4709150.93733590,0,2021-08-02 19:37:59.999000072
5498,39350.91000000,39375.81000000,39302.80000000,39375.81000000,48.46046500,1627933139999,1905984.70907284,873,27.53146000,1082911.06890719,0,2021-08-02 19:38:59.999000072
5499,39372.15000000,39400.00000000,39356.38000000,39399.99000000,22.97256300,1627933199999,904769.51598823,547,16.74511500,659514.56845778,0,2021-08-02 19:39:59.999000072
5500,39399.99000000,39423.76000000,39385.52000000,39417.59000000,21.43143300,1627933259999,844414.89262795,538,15.43688400,608223.53789534,0,2021-08-02 19:40:59.999000072
5501,39417.58000000,39428.33000000,39380.24000000,39380.24000000,13.54793800,1627933319999,533828.73752542,477,3.66919600,144587.69273296,0,2021-08-02 19:41:59.999000072
5502,39380.23000000,39444.83000000,39356.31000000,39439.15000000,36.64549500,1627933379999,1443715.03331390,640,25.56145200,1007187.88108200,0,2021-08-02 19:42:59.999000072
5503,39439.15000000,39450.00000000,39428.49000000,39437.88000000,14.08321800,1627933439999,555406.57147432,389,4.60299300,181529.58304912,0,2021-08-02 19:43:59.999000072
5504,39437.88000000,39437.88000000,39333.33000000,39337.39000000,36.14277900,1627933499999,1423497.34174181,713,6.62094500,260607.72186552,0,2021-08-02 19:44:59.999000072
5505,39337.39000000,39352.73000000,39301.00000000,39307.37000000,29.60468100,1627933559999,1164339.48557626,664,9.82962400,386587.82866342,0,2021-08-02 19:45:59.999000072
5506,39307.38000000,39321.87000000,39300.32000000,39310.99000000,21.57513600,1627933619999,848123.77579575,513,13.81180400,542913.78356435,0,2021-08-02 19:46:59.999000072
5507,39310.99000000,39316.00000000,39304.56000000,39306.00000000,14.42423300,1627933679999,567020.67740043,472,7.45206000,292940.93216547,0,2021-08-02 19:47:59.999000072
5508,39306.01000000,39308.57000000,39272.72000000,39300.01000000,51.44372200,1627933739999,2021172.94799936,898,30.48847800,1197884.45421656,0,2021-08-02 19:48:59.999000072
5509,39300.01000000,39300.01000000,39230.16000000,39255.58000000,52.94500300,1627933799999,2078662.19429670,1315,17.41433400,683622.57065374,0,2021-08-02 19:49:59.999000072
5510,39252.82000000,39307.84000000,39250.03000000,39287.33000000,34.87657800,1627933859999,1369759.03287385,755,11.21544900,440456.87906580,0,2021-08-02 19:50:59.999000072
5511,39287.34000000,39302.91000000,39228.02000000,39228.02000000,29.82437300,1627933919999,1171159.16854326,698,13.71816000,538788.21531477,0,2021-08-02 19:51:59.999000072
5512,39228.03000000,39242.10000000,39132.09000000,39145.77000000,126.60105600,1627933979999,4961963.98818060,2627,46.66192600,1828996.85730071,0,2021-08-02 19:52:59.999000072
5513,39145.78000000,39181.00000000,39012.17000000,39127.05000000,344.82958500,1627934039999,13480511.95278805,4499,143.81406400,5621802.15981203,0,2021-08-02 19:53:59.999000072
5514,39127.05000000,39242.90000000,39124.84000000,39198.88000000,106.83971300,1627934099999,4187261.33856881,1695,74.18444100,2907596.44152536,0,2021-08-02 19:54:59.999000072
5515,39198.88000000,39249.43000000,39198.88000000,39205.04000000,59.02164500,1627934159999,2315515.78526733,728,26.81758900,1052061.23412200,0,2021-08-02 19:55:59.999000072
5516,39205.04000000,39252.30000000,39135.85000000,39204.70000000,90.86214000,1627934219999,3561020.54636478,1310,52.82748300,2070190.74023888,0,2021-08-02 19:56:59.999000072
5517,39204.70000000,39219.93000000,39178.49000000,39183.59000000,17.92280200,1627934279999,702554.53649719,469,7.54909200,295914.03004900,0,2021-08-02 19:57:59.999000072
5518,39183.59000000,39192.91000000,39146.44000000,39151.48000000,21.94606000,1627934339999,859600.17291711,479,8.58638300,336300.10034229,0,2021-08-02 19:58:59.999000072
5519,39151.47000000,39192.91000000,39131.01000000,39177.85000000,32.09464600,1627934399999,1256799.92887357,607,20.88908300,817950.16537178,0,2021-08-02 19:59:59.999000072
5520,39177.85000000,39265.30000000,39169.43000000,39254.78000000,70.26693200,1627934459999,2756212.24850803,1065,29.95613300,1174977.55235563,0,2021-08-02 20:00:59.999000072
5521,39248.27000000,39278.33000000,39194.85000000,39194.85000000,37.53947300,1627934519999,1473601.73760647,912,21.86429300,858304.77236011,0,2021-08-02 20:01:59.999000072
5522,39194.85000000,39217.03000000,39100.00000000,39132.60000000,89.58322000,1627934579999,3508018.68668057,1099,24.57738700,962216.50632073,0,2021-08-02 20:02:59.999000072
5523,39132.60000000,39194.14000000,39132.60000000,39183.38000000,72.62678500,1627934639999,2843944.88865091,877,58.27091700,2281784.61490889,0,2021-08-02 20:03:59.999000072
5524,39183.38000000,39189.93000000,39110.00000000,39110.01000000,15.84887500,1627934699999,620524.92678988,591,6.42552700,251558.52793571,0,2021-08-02 20:04:59.999000072
5525,39110.01000000,39125.12000000,39005.93000000,39005.94000000,118.56900800,1627934759999,4630265.20747715,1896,41.31733900,1613182.00987662,0,2021-08-02 20:05:59.999000072
5526,39005.93000000,39061.51000000,38734.00000000,38790.01000000,631.43645300,1627934819999,24549865.34876481,11291,166.31642000,6467550.68961272,0,2021-08-02 20:06:59.999000072
5527,38795.24000000,38872.89000000,38760.17000000,38864.10000000,191.06558500,1627934879999,7415507.70827708,3571,106.84679800,4146705.24283369,0,2021-08-02 20:07:59.999000072
5528,38866.05000000,38931.08000000,38840.00000000,38913.04000000,71.38093500,1627934939999,2775388.49286390,1647,46.55465500,1810274.29640391,0,2021-08-02 20:08:59.999000072
5529,38913.03000000,38949.00000000,38888.62000000,38909.81000000,42.57084100,1627934999999,1656710.86289082,1941,21.28769200,828459.81451916,0,2021-08-02 20:09:59.999000072
5530,38909.80000000,38957.38000000,38909.80000000,38953.75000000,36.62290200,1627935059999,1425975.28869489,946,23.13562500,900858.22081326,0,2021-08-02 20:10:59.999000072
5531,38953.75000000,38960.19000000,38871.01000000,38887.04000000,33.90581800,1627935119999,1319904.34355699,1065,16.99120900,661528.29964063,0,2021-08-02 20:11:59.999000072
5532,38885.16000000,38929.00000000,38827.98000000,38844.16000000,60.19065200,1627935179999,2339948.73284460,1198,19.48041200,757247.33019080,0,2021-08-02 20:12:59.999000072
5533,38844.15000000,38892.20000000,38825.38000000,38890.00000000,37.28892000,1627935239999,1449068.01025002,896,25.70759600,999005.07717164,0,2021-08-02 20:13:59.999000072
5534,38890.00000000,38890.00000000,38859.28000000,38869.92000000,24.76333700,1627935299999,962524.84728393,660,8.77373800,341039.54199626,0,2021-08-02 20:14:59.999000072
5535,38869.99000000,38882.13000000,38760.00000000,38869.22000000,101.81521200,1627935359999,3952138.13905541,1863,47.95473100,1861376.49953636,0,2021-08-02 20:15:59.999000072
5536,38869.22000000,38930.83000000,38866.00000000,38930.83000000,62.95371600,1627935419999,2448627.17381986,997,44.80076300,1742540.15494651,0,2021-08-02 20:16:59.999000072
5537,38930.82000000,38938.00000000,38755.12000000,38774.25000000,83.46855000,1627935479999,3241591.82140505,1581,20.72136800,804995.82649596,0,2021-08-02 20:17:59.999000072
5538,38774.25000000,38829.07000000,38731.94000000,38824.91000000,55.72299800,1627935539999,2161206.60609115,1329,28.35765900,1100050.00664066,0,2021-08-02 20:18:59.999000072
5539,38824.91000000,38906.58000000,38816.66000000,38898.41000000,44.02545900,1627935599999,1711389.47191856,855,21.72075700,844389.31014476,0,2021-08-02 20:19:59.999000072
5540,38898.41000000,38919.99000000,38861.94000000,38903.15000000,38.58515900,1627935659999,1500627.33442724,748,24.41058900,949382.98462218,0,2021-08-02 20:20:59.999000072
5541,38903.16000000,38945.75000000,38900.96000000,38942.00000000,60.38442800,1627935719999,2350385.35306846,946,27.10910700,1055180.61532231,0,2021-08-02 20:21:59.999000072
5542,38942.00000000,38954.91000000,38925.49000000,38954.23000000,18.88193600,1627935779999,735334.49076553,632,13.29186000,517646.74316763,0,2021-08-02 20:22:59.999000072
5543,38954.23000000,39029.39000000,38921.60000000,39026.09000000,72.31313800,1627935839999,2818556.81138530,1467,48.60786500,1894732.49207960,0,2021-08-02 20:23:59.999000072
5544,39027.81000000,39119.11000000,39022.24000000,39113.98000000,84.35847400,1627935899999,3296590.53511521,1955,39.02437100,1525088.05194414,0,2021-08-02 20:24:59.999000072
5545,39113.99000000,39117.79000000,39010.92000000,39057.38000000,41.15117000,1627935959999,1607171.71541524,1138,22.39253000,874465.99548271,0,2021-08-02 20:25:59.999000072
5546,39057.37000000,39094.56000000,39013.32000000,39019.78000000,32.27746500,1627936019999,1260443.10744101,862,16.09828400,628631.69743608,0,2021-08-02 20:26:59.999000072
5547,39019.77000000,39042.37000000,39019.77000000,39021.09000000,32.16001000,1627936079999,1255240.90640838,672,13.54173500,528513.08169262,0,2021-08-02 20:27:59.999000072
5548,39021.09000000,39083.33000000,38990.00000000,39027.23000000,56.79086600,1627936139999,2216600.82160984,1012,34.96844700,1364725.39218728,0,2021-08-02 20:28:59.999000072
5549,39027.23000000,39050.45000000,39020.92000000,39050.45000000,22.70729400,1627936199999,886288.60635419,502,7.59898700,296626.79298394,0,2021-08-02 20:29:59.999000072
5550,39050.44000000,39054.99000000,38960.00000000,38962.89000000,20.55286100,1627936259999,801384.43296122,670,6.16529300,240368.50973042,0,2021-08-02 20:30:59.999000072
5551,38966.76000000,38996.79000000,38885.43000000,38890.55000000,66.39743000,1627936319999,2585494.43146529,1060,21.60382400,841308.87803778,0,2021-08-02 20:31:59.999000072
5552,38890.55000000,38929.31000000,38882.37000000,38907.99000000,40.03248800,1627936379999,1557548.84029592,751,22.97577100,893850.78659951,0,2021-08-02 20:32:59.999000072
5553,38908.00000000,38928.00000000,38880.01000000,38903.38000000,24.62339900,1627936439999,957735.23155399,667,7.44570900,289611.52260223,0,2021-08-02 20:33:59.999000072
5554,38903.37000000,38903.38000000,38810.01000000,38866.99000000,54.46616900,1627936499999,2115826.15416758,1245,21.58192000,838261.98694583,0,2021-08-02 20:34:59.999000072
5555,38865.30000000,38881.39000000,38830.49000000,38834.08000000,21.22254900,1627936559999,824613.16889635,634,11.29364500,438837.42892813,0,2021-08-02 20:35:59.999000072
5556,38834.08000000,38843.12000000,38797.00000000,38818.08000000,36.38328100,1627936619999,1412474.37362462,854,18.66638600,724710.04212339,0,2021-08-02 20:36:59.999000072
5557,38818.08000000,38838.00000000,38802.40000000,38807.21000000,30.22441900,1627936679999,1173281.92744078,618,15.36717200,596573.85436686,0,2021-08-02 20:37:59.999000072
5558,38807.21000000,38845.00000000,38786.88000000,38792.06000000,50.59485300,1627936739999,1963993.26774158,780,13.69391400,531650.38985878,0,2021-08-02 20:38:59.999000072
5559,38792.06000000,38795.39000000,38712.05000000,38763.83000000,92.75345700,1627936799999,3594152.17487623,2246,41.40306900,1604366.02171712,0,2021-08-02 20:39:59.999000072
5560,38763.82000000,38816.28000000,38724.12000000,38768.41000000,73.18095800,1627936859999,2837413.43303462,1173,40.12841500,1555797.64115969,0,2021-08-02 20:40:59.999000072
5561,38768.42000000,38913.69000000,38747.04000000,38880.68000000,89.39289200,1627936919999,3472788.07063502,1713,55.69792200,2164240.00214716,0,2021-08-02 20:41:59.999000072
5562,38881.95000000,38918.83000000,38845.19000000,38875.07000000,86.03059600,1627936979999,3344795.93428872,1233,49.80096700,1936158.66255132,0,2021-08-02 20:42:59.999000072
5563,38875.07000000,38875.07000000,38760.86000000,38775.00000000,67.18791000,1627937039999,2607074.58054476,879,28.62729100,1110930.56216967,0,2021-08-02 20:43:59.999000072
5564,38775.00000000,38820.00000000,38772.25000000,38800.00000000,41.71021200,1627937099999,1617753.10690917,518,32.89268500,1275643.23035946,0,2021-08-02 20:44:59.999000072
5565,38800.00000000,38824.63000000,38750.99000000,38760.66000000,24.59748100,1627937159999,954121.50765335,632,9.07808300,352164.14439008,0,2021-08-02 20:45:59.999000072
5566,38760.66000000,38789.96000000,38739.00000000,38742.02000000,25.54730500,1627937219999,990133.60369963,618,13.44008200,520932.69728442,0,2021-08-02 20:46:59.999000072
5567,38742.02000000,38859.24000000,38690.57000000,38842.84000000,121.33377900,1627937279999,4701179.31090095,2461,51.13003700,1981597.56777970,0,2021-08-02 20:47:59.999000072
5568,38843.06000000,38869.62000000,38750.67000000,38774.30000000,51.83144200,1627937339999,2011247.52046531,1026,25.62965400,994385.26184154,0,2021-08-02 20:48:59.999000072
5569,38774.31000000,38803.60000000,38700.00000000,38708.05000000,35.35924800,1627937399999,1370404.11665735,871,11.17027500,433010.68244464,0,2021-08-02 20:49:59.999000072
5570,38708.05000000,38793.08000000,38690.00000000,38792.42000000,44.41845500,1627937459999,1720241.34411901,987,25.12020000,973076.22090467,0,2021-08-02 20:50:59.999000072
5571,38787.08000000,38907.97000000,38772.53000000,38802.72000000,132.13802000,1627937519999,5133756.22490157,1924,57.96127900,2251685.73503967,0,2021-08-02 20:51:59.999000072
5572,38802.72000000,38836.72000000,38800.10000000,38818.90000000,19.56118700,1627937579999,759342.68473449,463,8.70464400,337909.91186869,0,2021-08-02 20:52:59.999000072
5573,38818.91000000,38900.00000000,38814.00000000,38834.06000000,34.83818700,1627937639999,1353089.25333844,716,24.05583700,934257.53487066,0,2021-08-02 20:53:59.999000072
5574,38834.07000000,38859.49000000,38811.28000000,38835.17000000,18.50820700,1627937699999,718696.30337738,467,9.49508300,368717.87150230,0,2021-08-02 20:54:59.999000072
5575,38830.41000000,38887.60000000,38830.41000000,38850.00000000,22.38573300,1627937759999,869838.04826477,495,15.25941800,592857.73065696,0,2021-08-02 20:55:59.999000072
5576,38852.61000000,38854.43000000,38808.28000000,38823.86000000,24.64510800,1627937819999,956935.37632121,426,8.76246700,340187.28653423,0,2021-08-02 20:56:59.999000072
5577,38823.87000000,38861.74000000,38820.75000000,38859.24000000,19.78563900,1627937879999,768508.91915195,385,11.17189000,433923.33175221,0,2021-08-02 20:57:59.999000072
5578,38859.24000000,38888.00000000,38840.00000000,38853.49000000,25.03331700,1627937939999,972831.67330777,490,18.08569800,702797.34394786,0,2021-08-02 20:58:59.999000072
5579,38853.48000000,38882.18000000,38847.81000000,38851.84000000,31.41265600,1627937999999,1220787.92743729,396,13.78811800,535825.82611609,0,2021-08-02 20:59:59.999000072
5580,38851.84000000,38868.98000000,38788.55000000,38864.55000000,41.84613200,1627938059999,1624529.84836444,1064,11.79517000,457924.93777989,0,2021-08-02 21:00:59.999000072
5581,38864.80000000,38942.88000000,38859.16000000,38936.55000000,50.56872200,1627938119999,1967713.39091251,1420,29.99644700,1167146.18851367,0,2021-08-02 21:01:59.999000072
5582,38936.55000000,38949.00000000,38906.18000000,38907.97000000,46.15490200,1627938179999,1796980.68284474,1199,24.96610200,972000.62512938,0,2021-08-02 21:02:59.999000072
5583,38908.02000000,38948.98000000,38906.17000000,38934.24000000,29.36086500,1627938239999,1142815.78720603,1003,19.76469300,769326.61536256,0,2021-08-02 21:03:59.999000072
5584,38934.24000000,38970.00000000,38916.11000000,38969.99000000,19.49407400,1627938299999,759155.26723158,835,13.28176800,517243.93699742,0,2021-08-02 21:04:59.999000072
5585,38969.99000000,38979.59000000,38905.51000000,38914.26000000,47.27933800,1627938359999,1840909.71833880,1316,26.29434500,1023779.69750915,0,2021-08-02 21:05:59.999000072
5586,38914.26000000,38940.00000000,38914.13000000,38924.59000000,20.97465500,1627938419999,816496.14357181,792,15.32600900,596624.47265848,0,2021-08-02 21:06:59.999000072
5587,38924.88000000,38928.74000000,38902.37000000,38904.54000000,18.06456100,1627938479999,702980.20324454,1124,4.92421800,191625.87740899,0,2021-08-02 21:07:59.999000072
5588,38908.92000000,38940.00000000,38900.72000000,38932.86000000,18.55616700,1627938539999,722064.82066053,905,10.78090900,419507.89426691,0,2021-08-02 21:08:59.999000072
5589,38932.85000000,38960.90000000,38909.00000000,38922.11000000,29.68569100,1627938599999,1155980.46574073,1556,17.22672100,670845.38699986,0,2021-08-02 21:09:59.999000072
5590,38922.11000000,38968.79000000,38918.75000000,38944.87000000,30.31496400,1627938659999,1180692.47349392,872,21.47673700,836473.23802754,0,2021-08-02 21:10:59.999000072
5591,38944.88000000,38965.37000000,38921.15000000,38961.67000000,20.88023500,1627938719999,813170.85385365,1389,11.59182200,451466.58860147,0,2021-08-02 21:11:59.999000072
5592,38959.99000000,38960.82000000,38925.00000000,38947.09000000,19.51078100,1627938779999,759749.82440245,763,9.77486000,380565.10734650,0,2021-08-02 21:12:59.999000072
5593,38947.09000000,38997.07000000,38943.19000000,38978.56000000,22.79084000,1627938839999,888348.24938275,1140,16.18903200,631016.02354978,0,2021-08-02 21:13:59.999000072
5594,38978.56000000,38989.00000000,38961.79000000,38985.99000000,15.58137800,1627938899999,607236.68499293,1004,5.27481200,205586.53523088,0,2021-08-02 21:14:59.999000072
5595,38985.99000000,38989.00000000,38938.78000000,38938.79000000,16.88354200,1627938959999,657864.72946881,1633,7.78161100,303279.38234639,0,2021-08-02 21:15:59.999000072
5596,38938.79000000,38941.10000000,38901.05000000,38915.10000000,37.50846700,1627939019999,1459852.94395271,1082,16.01218700,623219.21246030,0,2021-08-02 21:16:59.999000072
5597,38915.00000000,38944.73000000,38904.73000000,38935.81000000,17.58416200,1627939079999,684437.20308545,1250,12.07690600,470086.36128697,0,2021-08-02 21:17:59.999000072
5598,38935.82000000,38958.00000000,38933.05000000,38957.99000000,10.24063000,1627939139999,398765.11786387,638,4.10083100,159694.91728173,0,2021-08-02 21:18:59.999000072
5599,38958.00000000,38967.87000000,38939.57000000,38939.57000000,18.07754800,1627939199999,704261.43214333,1135,2.77852900,108255.57024441,0,2021-08-02 21:19:59.999000072
5600,38939.58000000,38939.58000000,38901.66000000,38903.73000000,13.74231000,1627939259999,534765.58018157,951,3.11898000,121385.26833745,0,2021-08-02 21:20:59.999000072
5601,38903.73000000,38938.97000000,38903.73000000,38925.91000000,22.65594200,1627939319999,881812.90933449,1005,12.03435000,468381.49739784,0,2021-08-02 21:21:59.999000072
5602,38925.90000000,38936.60000000,38921.26000000,38930.69000000,7.09374600,1627939379999,276162.13478302,589,4.23481100,164869.91729454,0,2021-08-02 21:22:59.999000072
5603,38930.70000000,38956.70000000,38915.96000000,38925.64000000,12.15629400,1627939439999,473321.28438686,1588,2.98859500,116369.13705852,0,2021-08-02 21:23:59.999000072
5604,38925.98000000,38925.99000000,38900.01000000,38905.16000000,22.81069300,1627939499999,887626.81265156,814,13.54103000,526917.13592209,0,2021-08-02 21:24:59.999000072
5605,38905.17000000,38908.11000000,38884.93000000,38884.94000000,16.55427400,1627939559999,643900.54632957,970,3.47087100,135000.47743381,0,2021-08-02 21:25:59.999000072
5606,38884.94000000,38885.51000000,38811.09000000,38814.32000000,45.12953000,1627939619999,1753555.71487587,1500,11.78809200,458047.49245790,0,2021-08-02 21:26:59.999000072
5607,38814.32000000,38855.98000000,38814.32000000,38830.88000000,18.76044100,1627939679999,728494.94594673,1357,7.25997600,281907.88303140,0,2021-08-02 21:27:59.999000072
5608,38828.24000000,38828.24000000,38794.15000000,38826.25000000,26.23264900,1627939739999,1018057.07351909,963,7.75546400,300995.49329057,0,2021-08-02 21:28:59.999000072
5609,38826.25000000,38858.54000000,38806.86000000,38852.33000000,63.48569800,1627939799999,2465416.68594581,1978,19.43022600,754771.93771729,0,2021-08-02 21:29:59.999000072
5610,38850.05000000,38898.29000000,38850.00000000,38892.13000000,24.15623400,1627939859999,938966.98024988,914,11.76886100,457502.76480535,0,2021-08-02 21:30:59.999000072
5611,38892.13000000,38911.53000000,38882.00000000,38911.24000000,13.28952700,1627939919999,516848.72773183,1516,9.96290100,387471.14120830,0,2021-08-02 21:31:59.999000072
5612,38910.47000000,38925.76000000,38906.52000000,38925.49000000,6.24091700,1627939979999,242873.63276216,850,3.31898100,129166.98527279,0,2021-08-02 21:32:59.999000072
5613,38923.77000000,38960.00000000,38923.77000000,38960.00000000,13.64648700,1627940039999,531418.29967950,901,9.57036100,372719.70911030,0,2021-08-02 21:33:59.999000072
5614,38960.00000000,38993.57000000,38954.64000000,38988.47000000,29.23759800,1627940099999,1139433.11224830,1156,23.56403100,918357.63333656,0,2021-08-02 21:34:59.999000072
5615,38988.47000000,39060.00000000,38988.47000000,39014.01000000,37.61939700,1627940159999,1468233.11211088,2367,28.91938300,1128692.50288812,0,2021-08-02 21:35:59.999000072
5616,39014.00000000,39044.00000000,39000.00000000,39040.43000000,16.96345200,1627940219999,661931.16734106,722,8.74810500,341445.16783631,0,2021-08-02 21:36:59.999000072
5617,39040.43000000,39111.26000000,39040.43000000,39106.91000000,33.07579500,1627940279999,1293093.28002994,1587,17.44906200,682103.44117499,0,2021-08-02 21:37:59.999000072
5618,39106.91000000,39177.92000000,39100.18000000,39177.92000000,32.99580800,1627940339999,1291565.19280089,1921,22.20255500,869124.92035338,0,2021-08-02 21:38:59.999000072
5619,39177.91000000,39185.51000000,39087.86000000,39105.01000000,43.94464300,1627940399999,1720411.19926385,1904,11.04439100,432380.64839918,0,2021-08-02 21:39:59.999000072
